"action","score","file","title","category","bodyLines","bodyChars","steps","avgStepBodyChars","sources","generatedBatch","issues"
"улучшить","60","src/content/errors/chrome-ne-otkryvaet-stranitsy-oshibka.mdx","Chrome не открывает страницы: как исправить ошибку подключения","Браузеры","8","1273","6","263","4","no","body has only 8 non-empty lines; body has only 1273 characters"
"улучшить","60","src/content/errors/chrome-ne-rabotayut-rasshireniya.mdx","Chrome: не работают расширения — как исправить","Браузеры","8","1235","6","256","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/chrome-oshibka-sertifikata.mdx","Chrome: ошибка сертификата — как исправить","Браузеры","8","1231","6","256","4","no","body has only 8 non-empty lines; body has only 1231 characters"
"улучшить","60","src/content/errors/chrome-vyletayut-vkladki.mdx","Chrome: вылетают вкладки — как исправить","Браузеры","8","1229","6","256","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/databases-mariadb-crashes-after-update.mdx","MariaDB: вылетает после обновления","Базы данных","8","1229","6","277","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/databases-mariadb-permission-denied.mdx","MariaDB: отказано в доступе","Базы данных","8","1222","6","276","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/databases-mariadb-wont-start.mdx","MariaDB: не запускается","Базы данных","8","1218","6","268","4","no","body has only 8 non-empty lines; body has only 1218 characters"
"улучшить","60","src/content/errors/databases-mysql-config-error.mdx","MySQL: ошибка конфигурации","Базы данных","8","1219","6","279","4","no","body has only 8 non-empty lines; body has only 1219 characters"
"улучшить","60","src/content/errors/databases-mysql-crashes-after-update.mdx","MySQL: вылетает после обновления","Базы данных","8","1225","6","277","4","no","body has only 8 non-empty lines; body has only 1225 characters"
"улучшить","60","src/content/errors/databases-mysql-high-cpu.mdx","MySQL: нагружает процессор","Базы данных","8","1219","6","282","4","no","body has only 8 non-empty lines; body has only 1219 characters"
"улучшить","60","src/content/errors/databases-mysql-network-timeout.mdx","MySQL: ошибка подключения или тайм-аут","Базы данных","8","1231","6","265","4","no","body has only 8 non-empty lines; body has only 1231 characters"
"улучшить","60","src/content/errors/databases-mysql-permission-denied.mdx","MySQL: отказано в доступе","Базы данных","8","1218","6","276","4","no","body has only 8 non-empty lines; body has only 1218 characters"
"улучшить","60","src/content/errors/databases-mysql-sync-failed.mdx","MySQL: не синхронизируется","Базы данных","8","1219","6","269","4","no","body has only 8 non-empty lines; body has only 1219 characters"
"улучшить","60","src/content/errors/databases-mysql-update-failed.mdx","MySQL: ошибка обновления","Базы данных","8","1217","6","272","4","no","body has only 8 non-empty lines; body has only 1217 characters"
"улучшить","60","src/content/errors/databases-mysql-wont-start.mdx","MySQL: не запускается","Базы данных","8","1214","6","268","4","no","body has only 8 non-empty lines; body has only 1214 characters"
"улучшить","60","src/content/errors/databases-postgresql-config-error.mdx","PostgreSQL: ошибка конфигурации","Базы данных","8","1229","6","280","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/databases-postgresql-crashes-after-update.mdx","PostgreSQL: вылетает после обновления","Базы данных","8","1235","6","278","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/databases-postgresql-high-cpu.mdx","PostgreSQL: нагружает процессор","Базы данных","8","1229","6","283","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/databases-postgresql-network-timeout.mdx","PostgreSQL: ошибка подключения или тайм-аут","Базы данных","8","1241","6","265","4","no","body has only 8 non-empty lines; body has only 1241 characters"
"улучшить","60","src/content/errors/databases-postgresql-permission-denied.mdx","PostgreSQL: отказано в доступе","Базы данных","8","1228","6","277","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/databases-postgresql-sync-failed.mdx","PostgreSQL: не синхронизируется","Базы данных","8","1229","6","270","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/databases-postgresql-update-failed.mdx","PostgreSQL: ошибка обновления","Базы данных","8","1227","6","273","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/databases-postgresql-wont-start.mdx","PostgreSQL: не запускается","Базы данных","8","1224","6","269","4","no","body has only 8 non-empty lines; body has only 1224 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-config-error.mdx","Adobe Illustrator: ошибка конфигурации","Дизайн и графика","8","1230","6","282","4","no","body has only 8 non-empty lines; body has only 1230 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-crashes-after-update.mdx","Adobe Illustrator: вылетает после обновления","Дизайн и графика","8","1236","6","280","4","no","body has only 8 non-empty lines; body has only 1236 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-high-cpu.mdx","Adobe Illustrator: нагружает процессор","Дизайн и графика","8","1230","6","285","4","no","body has only 8 non-empty lines; body has only 1230 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-network-timeout.mdx","Adobe Illustrator: ошибка подключения или тайм-аут","Дизайн и графика","8","1242","6","267","4","no","body has only 8 non-empty lines; body has only 1242 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-permission-denied.mdx","Adobe Illustrator: отказано в доступе","Дизайн и графика","8","1229","6","279","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-sync-failed.mdx","Adobe Illustrator: не синхронизируется","Дизайн и графика","8","1230","6","272","4","no","body has only 8 non-empty lines; body has only 1230 characters"
"улучшить","60","src/content/errors/design-adobe-illustrator-update-failed.mdx","Adobe Illustrator: ошибка обновления","Дизайн и графика","8","1228","6","275","4","no","body has only 8 non-empty lines; body has only 1228 characters"
